date,medicine_name,category,quantity_sold,stock_on_hand,price_per_unit,expiry_date
2024-04-19,Pantoprazole,Antacid,7,993,2.0,2025-10-15
2024-04-19,Dolo 650,Painkiller,5,995,2.0,2024-12-13
2024-04-19,Cough Syrup,Cold/Flu,16,984,4.0,2025-04-05
2024-04-19,Multivitamin,Supplement,6,994,3.0,2025-11-10
2024-04-19,ORS Sachet,Dehydration,9,991,1.0,2026-02-07
2024-04-19,Antimalarial,Malaria,6,994,7.0,2025-05-27
2024-04-19,Dengue Kit,Dengue Fever,14,986,12.0,2025-05-15
2024-04-19,Antiviral,Viral Fever,6,994,10.0,2025-03-18
2024-04-19,Insulin,Diabetes,16,984,15.0,2025-08-23
2024-04-20,Paracetamol,Painkiller,7,993,2.0,2025-02-21
2024-04-20,Ibuprofen,Painkiller,15,985,3.0,2025-10-12
2024-04-20,Amoxicillin,Antibiotic,2,998,5.0,2024-10-29
2024-04-20,Cetirizine,Antihistamine,13,987,1.5,2025-06-21
2024-04-20,Azithromycin,Antibiotic,21,979,6.0,2025-12-23
2024-04-20,Metformin,Diabetes,17,983,2.5,2025-09-22
2024-04-20,Pantoprazole,Antacid,20,980,2.0,2025-07-10
2024-04-20,Dolo 650,Painkiller,18,982,2.0,2025-05-12
2024-04-20,Cough Syrup,Cold/Flu,7,993,4.0,2025-06-14
2024-04-20,Multivitamin,Supplement,16,984,3.0,2026-04-01
2024-04-20,ORS Sachet,Dehydration,15,985,1.0,2024-12-27
2024-04-20,Antimalarial,Malaria,13,987,7.0,2025-08-04
2024-04-20,Dengue Kit,Dengue Fever,19,981,12.0,2025-08-02
2024-04-20,Antiviral,Viral Fever,18,982,10.0,2025-06-20
2024-04-20,Insulin,Diabetes,17,983,15.0,2025-04-21
2024-04-21,Paracetamol,Painkiller,9,991,2.0,2025-06-29
2024-04-21,Ibuprofen,Painkiller,4,996,3.0,2026-04-01
2024-04-21,Amoxicillin,Antibiotic,7,993,5.0,2024-12-01
2024-04-21,Cetirizine,Antihistamine,11,989,1.5,2024-12-13
2024-04-21,Azithromycin,Antibiotic,10,990,6.0,2025-09-12
2024-04-21,Metformin,Diabetes,8,992,2.5,2024-11-14
2024-04-21,Pantoprazole,Antacid,4,996,2.0,2025-11-26
2024-04-21,Dolo 650,Painkiller,5,995,2.0,2025-06-09
2024-04-21,Cough Syrup,Cold/Flu,8,992,4.0,2025-04-29
2024-04-21,Multivitamin,Supplement,22,978,3.0,2024-11-19
2024-04-21,ORS Sachet,Dehydration,10,990,1.0,2024-10-25
2024-04-21,Antimalarial,Malaria,8,992,7.0,2024-11-14
2024-04-21,Dengue Kit,Dengue Fever,15,985,12.0,2025-03-19
2024-04-21,Antiviral,Viral Fever,12,988,10.0,2025-11-15
2024-04-21,Insulin,Diabetes,14,986,15.0,2025-04-10
2024-04-22,Paracetamol,Painkiller,22,978,2.0,2025-12-17
2024-04-22,Ibuprofen,Painkiller,15,985,3.0,2026-01-09
2024-04-22,Amoxicillin,Antibiotic,10,990,5.0,2026-04-16
2024-04-22,Cetirizine,Antihistamine,11,989,1.5,2025-04-15
2024-04-22,Azithromycin,Antibiotic,13,987,6.0,2026-03-01
2024-04-22,Metformin,Diabetes,17,983,2.5,2025-11-15
2024-04-22,Pantoprazole,Antacid,30,970,2.0,2026-02-27
2024-04-22,Dolo 650,Painkiller,11,989,2.0,2025-02-08
2024-04-22,Cough Syrup,Cold/Flu,10,990,4.0,2025-05-31
2024-04-22,Multivitamin,Supplement,17,983,3.0,2025-08-12
2024-04-22,ORS Sachet,Dehydration,24,976,1.0,2025-02-19
2024-04-22,Antimalarial,Malaria,9,991,7.0,2025-01-16
2024-04-22,Dengue Kit,Dengue Fever,8,992,12.0,2025-11-14
2024-04-22,Antiviral,Viral Fever,12,988,10.0,2025-09-10
2024-04-22,Insulin,Diabetes,6,994,15.0,2025-06-25
2024-04-23,Paracetamol,Painkiller,7,993,2.0,2026-02-08
2024-04-23,Ibuprofen,Painkiller,2,998,3.0,2025-03-11
2024-04-23,Amoxicillin,Antibiotic,11,989,5.0,2025-04-17
2024-04-23,Cetirizine,Antihistamine,8,992,1.5,2025-06-01
2024-04-23,Azithromycin,Antibiotic,16,984,6.0,2025-02-03
2024-04-23,Metformin,Diabetes,9,991,2.5,2025-06-17
2024-04-23,Pantoprazole,Antacid,13,987,2.0,2025-04-14
2024-04-23,Dolo 650,Painkiller,11,989,2.0,2025-12-07
2024-04-23,Cough Syrup,Cold/Flu,5,995,4.0,2025-07-12
2024-04-23,Multivitamin,Supplement,19,981,3.0,2026-03-27
2024-04-23,ORS Sachet,Dehydration,12,988,1.0,2025-04-29
2024-04-23,Antimalarial,Malaria,14,986,7.0,2025-08-28
2024-04-23,Dengue Kit,Dengue Fever,20,980,12.0,2024-11-23
2024-04-23,Antiviral,Viral Fever,8,992,10.0,2025-09-28
2024-04-23,Insulin,Diabetes,6,994,15.0,2025-03-29
2024-04-24,Paracetamol,Painkiller,26,974,2.0,2025-01-09
2024-04-24,Ibuprofen,Painkiller,11,989,3.0,2026-01-28
2024-04-24,Amoxicillin,Antibiotic,14,986,5.0,2026-04-23
2024-04-24,Cetirizine,Antihistamine,14,986,1.5,2025-10-03
2024-04-24,Azithromycin,Antibiotic,9,991,6.0,2025-04-11
2024-04-24,Metformin,Diabetes,8,992,2.5,2024-12-29
2024-04-24,Pantoprazole,Antacid,6,994,2.0,2024-11-20
2024-04-24,Dolo 650,Painkiller,9,991,2.0,2025-09-03
2024-04-24,Cough Syrup,Cold/Flu,10,990,4.0,2025-06-09
2024-04-24,Multivitamin,Supplement,14,986,3.0,2025-04-01
2024-04-24,ORS Sachet,Dehydration,5,995,1.0,2025-04-04
2024-04-24,Antimalarial,Malaria,7,993,7.0,2025-09-11
2024-04-24,Dengue Kit,Dengue Fever,14,986,12.0,2025-01-16
2024-04-24,Antiviral,Viral Fever,7,993,10.0,2025-07-18
2024-04-24,Insulin,Diabetes,14,986,15.0,2024-10-30
2024-04-25,Paracetamol,Painkiller,13,987,2.0,2025-05-21
2024-04-25,Ibuprofen,Painkiller,4,996,3.0,2026-01-16
2024-04-25,Amoxicillin,Antibiotic,10,990,5.0,2026-01-07
2024-04-25,Cetirizine,Antihistamine,10,990,1.5,2025-08-19
2024-04-25,Azithromycin,Antibiotic,20,980,6.0,2025-10-12
2024-04-25,Metformin,Diabetes,10,990,2.5,2024-12-08
2024-04-25,Pantoprazole,Antacid,6,994,2.0,2024-11-26
2024-04-25,Dolo 650,Painkiller,15,985,2.0,2025-05-11
2024-04-25,Cough Syrup,Cold/Flu,8,992,4.0,2024-12-02
2024-04-25,Multivitamin,Supplement,4,996,3.0,2025-07-25
2024-04-25,ORS Sachet,Dehydration,7,993,1.0,2025-02-01
2024-04-25,Antimalarial,Malaria,28,972,7.0,2025-10-14
2024-04-25,Dengue Kit,Dengue Fever,12,988,12.0,2026-01-05
2024-04-25,Antiviral,Viral Fever,12,988,10.0,2026-04-05
2024-04-25,Insulin,Diabetes,17,983,15.0,2025-10-08
2024-04-26,Paracetamol,Painkiller,7,993,2.0,2025-03-26
2024-04-26,Ibuprofen,Painkiller,8,992,3.0,2024-11-22
2024-04-26,Amoxicillin,Antibiotic,10,990,5.0,2025-03-01
2024-04-26,Cetirizine,Antihistamine,15,985,1.5,2024-11-06
2024-04-26,Azithromycin,Antibiotic,19,981,6.0,2025-10-19
2024-04-26,Metformin,Diabetes,9,991,2.5,2026-04-20
2024-04-26,Pantoprazole,Antacid,9,991,2.0,2025-06-24
2024-04-26,Dolo 650,Painkiller,5,995,2.0,2025-12-09
2024-04-26,Cough Syrup,Cold/Flu,18,982,4.0,2024-12-07
2024-04-26,Multivitamin,Supplement,10,990,3.0,2025-05-13
2024-04-26,ORS Sachet,Dehydration,7,993,1.0,2025-07-30
2024-04-26,Antimalarial,Malaria,22,978,7.0,2024-11-06
2024-04-26,Dengue Kit,Dengue Fever,6,994,12.0,2025-09-04
2024-04-26,Antiviral,Viral Fever,3,997,10.0,2025-03-29
2024-04-26,Insulin,Diabetes,7,993,15.0,2025-07-17
2024-04-27,Paracetamol,Painkiller,7,993,2.0,2025-01-31
2024-04-27,Ibuprofen,Painkiller,11,989,3.0,2025-04-21
2024-04-27,Amoxicillin,Antibiotic,7,993,5.0,2025-07-26
2024-04-27,Cetirizine,Antihistamine,6,994,1.5,2025-09-29
2024-04-27,Azithromycin,Antibiotic,19,981,6.0,2025-04-04
2024-04-27,Metformin,Diabetes,2,998,2.5,2024-11-19
2024-04-27,Pantoprazole,Antacid,20,980,2.0,2024-12-12
2024-04-27,Dolo 650,Painkiller,22,978,2.0,2025-07-27
2024-04-27,Cough Syrup,Cold/Flu,6,994,4.0,2025-10-11
2024-04-27,Multivitamin,Supplement,15,985,3.0,2025-04-12
2024-04-27,ORS Sachet,Dehydration,4,996,1.0,2025-05-11
2024-04-27,Antimalarial,Malaria,18,982,7.0,2026-03-30
2024-04-27,Dengue Kit,Dengue Fever,7,993,12.0,2025-10-20
2024-04-27,Antiviral,Viral Fever,7,993,10.0,2024-11-09
2024-04-27,Insulin,Diabetes,19,981,15.0,2026-03-23
2024-04-28,Paracetamol,Painkiller,11,989,2.0,2025-09-08
2024-04-28,Ibuprofen,Painkiller,7,993,3.0,2025-04-30
2024-04-28,Amoxicillin,Antibiotic,19,981,5.0,2024-11-23
2024-04-28,Cetirizine,Antihistamine,9,991,1.5,2026-04-28
2024-04-28,Azithromycin,Antibiotic,34,966,6.0,2026-01-07
2024-04-28,Metformin,Diabetes,4,996,2.5,2025-06-03
2024-04-28,Pantoprazole,Antacid,8,992,2.0,2026-01-04
2024-04-28,Dolo 650,Painkiller,22,978,2.0,2025-07-24
2024-04-28,Cough Syrup,Cold/Flu,18,982,4.0,2025-03-16
2024-04-28,Multivitamin,Supplement,20,980,3.0,2026-04-27
2024-04-28,ORS Sachet,Dehydration,12,988,1.0,2026-03-09
2024-04-28,Antimalarial,Malaria,11,989,7.0,2026-01-12
2024-04-28,Dengue Kit,Dengue Fever,10,990,12.0,2025-07-11
2024-04-28,Antiviral,Viral Fever,12,988,10.0,2026-02-05
2024-04-28,Insulin,Diabetes,15,985,15.0,2025-09-27
2024-04-29,Paracetamol,Painkiller,12,988,2.0,2026-01-30
2024-04-29,Ibuprofen,Painkiller,9,991,3.0,2025-09-14
2024-04-29,Amoxicillin,Antibiotic,29,971,5.0,2026-03-18
2024-04-29,Cetirizine,Antihistamine,4,996,1.5,2025-03-24
2024-04-29,Azithromycin,Antibiotic,8,992,6.0,2024-11-04
2024-04-29,Metformin,Diabetes,8,992,2.5,2026-01-13
2024-04-29,Pantoprazole,Antacid,22,978,2.0,2026-04-03
2024-04-29,Dolo 650,Painkiller,8,992,2.0,2025-07-12
2024-04-29,Cough Syrup,Cold/Flu,12,988,4.0,2026-01-26
2024-04-29,Multivitamin,Supplement,7,993,3.0,2025-05-31
2024-04-29,ORS Sachet,Dehydration,8,992,1.0,2025-06-09
2024-04-29,Antimalarial,Malaria,16,984,7.0,2025-06-18
2024-04-29,Dengue Kit,Dengue Fever,8,992,12.0,2025-06-07
2024-04-29,Antiviral,Viral Fever,9,991,10.0,2024-10-27
2024-04-29,Insulin,Diabetes,11,989,15.0,2025-01-11
2024-04-30,Paracetamol,Painkiller,13,987,2.0,2026-03-22
2024-04-30,Ibuprofen,Painkiller,6,994,3.0,2025-08-31
2024-04-30,Amoxicillin,Antibiotic,6,994,5.0,2025-10-23
2024-04-30,Cetirizine,Antihistamine,8,992,1.5,2024-12-04
2024-04-30,Azithromycin,Antibiotic,7,993,6.0,2025-11-22
2024-04-30,Metformin,Diabetes,16,984,2.5,2025-06-14
2024-04-30,Pantoprazole,Antacid,10,990,2.0,2025-01-29
2024-04-30,Dolo 650,Painkiller,22,978,2.0,2026-03-15
2024-04-30,Cough Syrup,Cold/Flu,19,981,4.0,2025-09-20
2024-04-30,Multivitamin,Supplement,10,990,3.0,2025-12-24
2024-04-30,ORS Sachet,Dehydration,18,982,1.0,2026-02-17
2024-04-30,Antimalarial,Malaria,4,996,7.0,2026-01-21
2024-04-30,Dengue Kit,Dengue Fever,11,989,12.0,2026-01-30
2024-04-30,Antiviral,Viral Fever,4,996,10.0,2026-01-07
2024-04-30,Insulin,Diabetes,17,983,15.0,2025-12-10
2024-05-01,Paracetamol,Painkiller,22,978,2.0,2025-10-01
2024-05-01,Ibuprofen,Painkiller,9,991,3.0,2026-03-03
2024-05-01,Amoxicillin,Antibiotic,11,989,5.0,2024-11-27
2024-05-01,Cetirizine,Antihistamine,14,986,1.5,2025-07-24
2024-05-01,Azithromycin,Antibiotic,12,988,6.0,2026-04-11
2024-05-01,Metformin,Diabetes,13,987,2.5,2025-02-21
2024-05-01,Pantoprazole,Antacid,9,991,2.0,2025-08-07
2024-05-01,Dolo 650,Painkiller,13,987,2.0,2025-04-14
2024-05-01,Cough Syrup,Cold/Flu,12,988,4.0,2024-11-19
2024-05-01,Multivitamin,Supplement,14,986,3.0,2026-03-21
2024-05-01,ORS Sachet,Dehydration,16,984,1.0,2024-11-19
2024-05-01,Antimalarial,Malaria,21,979,7.0,2025-03-14
2024-05-01,Dengue Kit,Dengue Fever,18,982,12.0,2025-02-01
2024-05-01,Antiviral,Viral Fever,6,994,10.0,2025-05-11
2024-05-01,Insulin,Diabetes,14,986,15.0,2025-08-26
2024-05-02,Paracetamol,Painkiller,25,975,2.0,2025-05-01
2024-05-02,Ibuprofen,Painkiller,10,990,3.0,2025-10-10
2024-05-02,Amoxicillin,Antibiotic,12,988,5.0,2025-04-17
2024-05-02,Cetirizine,Antihistamine,19,981,1.5,2026-04-07
2024-05-02,Azithromycin,Antibiotic,17,983,6.0,2024-12-01
2024-05-02,Metformin,Diabetes,16,984,2.5,2025-05-27
2024-05-02,Pantoprazole,Antacid,13,987,2.0,2024-12-28
2024-05-02,Dolo 650,Painkiller,11,989,2.0,2025-07-19
2024-05-02,Cough Syrup,Cold/Flu,20,980,4.0,2025-08-14
2024-05-02,Multivitamin,Supplement,14,986,3.0,2025-11-26
2024-05-02,ORS Sachet,Dehydration,3,997,1.0,2025-03-12
2024-05-02,Antimalarial,Malaria,16,984,7.0,2025-04-26
2024-05-02,Dengue Kit,Dengue Fever,6,994,12.0,2024-11-13
2024-05-02,Antiviral,Viral Fever,1,999,10.0,2024-10-30
2024-05-02,Insulin,Diabetes,20,980,15.0,2024-11-15
2024-05-03,Paracetamol,Painkiller,25,975,2.0,2025-06-29
2024-05-03,Ibuprofen,Painkiller,10,990,3.0,2024-11-16
2024-05-03,Amoxicillin,Antibiotic,7,993,5.0,2025-04-12
2024-05-03,Cetirizine,Antihistamine,3,997,1.5,2025-11-02
2024-05-03,Azithromycin,Antibiotic,7,993,6.0,2026-04-26
2024-05-03,Metformin,Diabetes,18,982,2.5,2024-10-30
2024-05-03,Pantoprazole,Antacid,7,993,2.0,2025-08-10
2024-05-03,Dolo 650,Painkiller,8,992,2.0,2024-12-21
2024-05-03,Cough Syrup,Cold/Flu,5,995,4.0,2026-03-26
2024-05-03,Multivitamin,Supplement,10,990,3.0,2025-12-04
2024-05-03,ORS Sachet,Dehydration,11,989,1.0,2025-07-05
2024-05-03,Antimalarial,Malaria,10,990,7.0,2025-01-27
2024-05-03,Dengue Kit,Dengue Fever,9,991,12.0,2026-04-25
2024-05-03,Antiviral,Viral Fever,8,992,10.0,2025-01-15
2024-05-03,Insulin,Diabetes,6,994,15.0,2025-04-23
2024-05-04,Paracetamol,Painkiller,14,986,2.0,2025-10-24
2024-05-04,Ibuprofen,Painkiller,14,986,3.0,2024-12-17
2024-05-04,Amoxicillin,Antibiotic,23,977,5.0,2025-01-01
2024-05-04,Cetirizine,Antihistamine,2,998,1.5,2025-09-15
2024-05-04,Azithromycin,Antibiotic,6,994,6.0,2025-07-17
2024-05-04,Metformin,Diabetes,7,993,2.5,2025-08-24
2024-05-04,Pantoprazole,Antacid,14,986,2.0,2026-01-27
2024-05-04,Dolo 650,Painkiller,18,982,2.0,2024-12-24
2024-05-04,Cough Syrup,Cold/Flu,24,976,4.0,2026-04-23
2024-05-04,Multivitamin,Supplement,16,984,3.0,2025-09-06
2024-05-04,ORS Sachet,Dehydration,10,990,1.0,2025-02-24
2024-05-04,Antimalarial,Malaria,21,979,7.0,2025-05-24
2024-05-04,Dengue Kit,Dengue Fever,15,985,12.0,2026-04-01
2024-05-04,Antiviral,Viral Fever,10,990,10.0,2025-12-19
2024-05-04,Insulin,Diabetes,17,983,15.0,2025-05-17
2024-05-05,Paracetamol,Painkiller,13,987,2.0,2026-03-16
2024-05-05,Ibuprofen,Painkiller,10,990,3.0,2026-04-07
2024-05-05,Amoxicillin,Antibiotic,11,989,5.0,2025-02-21
2024-05-05,Cetirizine,Antihistamine,4,996,1.5,2025-04-03
2024-05-05,Azithromycin,Antibiotic,16,984,6.0,2025-11-16
2024-05-05,Metformin,Diabetes,15,985,2.5,2026-04-29
2024-05-05,Pantoprazole,Antacid,10,990,2.0,2025-01-31
2024-05-05,Dolo 650,Painkiller,12,988,2.0,2024-11-03
2024-05-05,Cough Syrup,Cold/Flu,6,994,4.0,2025-05-29
2024-05-05,Multivitamin,Supplement,6,994,3.0,2025-12-27
2024-05-05,ORS Sachet,Dehydration,10,990,1.0,2025-03-30
2024-05-05,Antimalarial,Malaria,13,987,7.0,2026-03-18
2024-05-05,Dengue Kit,Dengue Fever,6,994,12.0,2025-04-08
2024-05-05,Antiviral,Viral Fever,20,980,10.0,2025-08-25
2024-05-05,Insulin,Diabetes,13,987,15.0,2024-12-07
2024-05-06,Paracetamol,Painkiller,16,984,2.0,2025-06-20
2024-05-06,Ibuprofen,Painkiller,18,982,3.0,2026-02-14
2024-05-06,Amoxicillin,Antibiotic,12,988,5.0,2026-03-02
2024-05-06,Cetirizine,Antihistamine,11,989,1.5,2025-11-30
2024-05-06,Azithromycin,Antibiotic,9,991,6.0,2026-02-27
2024-05-06,Metformin,Diabetes,12,988,2.5,2024-12-12
2024-05-06,Pantoprazole,Antacid,9,991,2.0,2025-07-10
2024-05-06,Dolo 650,Painkiller,7,993,2.0,2026-02-19
2024-05-06,Cough Syrup,Cold/Flu,9,991,4.0,2025-03-02
2024-05-06,Multivitamin,Supplement,14,986,3.0,2024-12-27
2024-05-06,ORS Sachet,Dehydration,19,981,1.0,2026-03-02
2024-05-06,Antimalarial,Malaria,23,977,7.0,2025-03-24
2024-05-06,Dengue Kit,Dengue Fever,18,982,12.0,2025-11-23
2024-05-06,Antiviral,Viral Fever,22,978,10.0,2024-12-07
2024-05-06,Insulin,Diabetes,9,991,15.0,2026-04-07
2024-05-07,Paracetamol,Painkiller,7,993,2.0,2026-03-24
2024-05-07,Ibuprofen,Painkiller,9,991,3.0,2025-04-26
2024-05-07,Amoxicillin,Antibiotic,13,987,5.0,2025-04-24
2024-05-07,Cetirizine,Antihistamine,10,990,1.5,2024-11-07
2024-05-07,Azithromycin,Antibiotic,12,988,6.0,2026-01-10
2024-05-07,Metformin,Diabetes,20,980,2.5,2025-06-05
2024-05-07,Pantoprazole,Antacid,10,990,2.0,2025-10-11
2024-05-07,Dolo 650,Painkiller,6,994,2.0,2025-12-25
2024-05-07,Cough Syrup,Cold/Flu,11,989,4.0,2025-02-01
2024-05-07,Multivitamin,Supplement,27,973,3.0,2025-08-10
2024-05-07,ORS Sachet,Dehydration,10,990,1.0,2026-03-14
2024-05-07,Antimalarial,Malaria,12,988,7.0,2025-05-12
2024-05-07,Dengue Kit,Dengue Fever,15,985,12.0,2025-01-18
2024-05-07,Antiviral,Viral Fever,12,988,10.0,2024-11-05
2024-05-07,Insulin,Diabetes,11,989,15.0,2025-12-02
2024-05-08,Paracetamol,Painkiller,15,985,2.0,2024-12-02
2024-05-08,Ibuprofen,Painkiller,16,984,3.0,2025-06-14
2024-05-08,Amoxicillin,Antibiotic,9,991,5.0,2025-06-12
2024-05-08,Cetirizine,Antihistamine,14,986,1.5,2026-01-07
2024-05-08,Azithromycin,Antibiotic,18,982,6.0,2026-03-04
2024-05-08,Metformin,Diabetes,17,983,2.5,2025-02-19
2024-05-08,Pantoprazole,Antacid,22,978,2.0,2026-02-10
2024-05-08,Dolo 650,Painkiller,15,985,2.0,2025-06-27
2024-05-08,Cough Syrup,Cold/Flu,15,985,4.0,2025-08-23
2024-05-08,Multivitamin,Supplement,6,994,3.0,2026-01-18
2024-05-08,ORS Sachet,Dehydration,14,986,1.0,2025-06-12
2024-05-08,Antimalarial,Malaria,13,987,7.0,2026-02-03
2024-05-08,Dengue Kit,Dengue Fever,5,995,12.0,2026-02-02
2024-05-08,Antiviral,Viral Fever,12,988,10.0,2025-07-30
2024-05-08,Insulin,Diabetes,13,987,15.0,2025-02-01
2024-05-09,Paracetamol,Painkiller,14,986,2.0,2025-01-28
2024-05-09,Ibuprofen,Painkiller,10,990,3.0,2025-02-19
2024-05-09,Amoxicillin,Antibiotic,20,980,5.0,2025-07-10
2024-05-09,Cetirizine,Antihistamine,3,997,1.5,2025-03-18
2024-05-09,Azithromycin,Antibiotic,10,990,6.0,2026-01-14
2024-05-09,Metformin,Diabetes,21,979,2.5,2025-10-06
2024-05-09,Pantoprazole,Antacid,10,990,2.0,2026-03-03
2024-05-09,Dolo 650,Painkiller,18,982,2.0,2025-10-13
2024-05-09,Cough Syrup,Cold/Flu,11,989,4.0,2025-11-14
2024-05-09,Multivitamin,Supplement,17,983,3.0,2025-02-08
2024-05-09,ORS Sachet,Dehydration,21,979,1.0,2025-02-22
2024-05-09,Antimalarial,Malaria,16,984,7.0,2025-08-16
2024-05-09,Dengue Kit,Dengue Fever,13,987,12.0,2025-06-24
2024-05-09,Antiviral,Viral Fever,11,989,10.0,2025-06-25
2024-05-09,Insulin,Diabetes,3,997,15.0,2025-01-26
2024-05-10,Paracetamol,Painkiller,11,989,2.0,2024-11-24
2024-05-10,Ibuprofen,Painkiller,12,988,3.0,2026-03-15
2024-05-10,Amoxicillin,Antibiotic,28,972,5.0,2025-02-27
2024-05-10,Cetirizine,Antihistamine,17,983,1.5,2026-01-12
2024-05-10,Azithromycin,Antibiotic,9,991,6.0,2025-10-20
2024-05-10,Metformin,Diabetes,23,977,2.5,2025-04-04
2024-05-10,Pantoprazole,Antacid,22,978,2.0,2025-03-13
2024-05-10,Dolo 650,Painkiller,14,986,2.0,2025-01-03
2024-05-10,Cough Syrup,Cold/Flu,19,981,4.0,2025-11-09
2024-05-10,Multivitamin,Supplement,14,986,3.0,2025-10-23
2024-05-10,ORS Sachet,Dehydration,17,983,1.0,2025-05-16
2024-05-10,Antimalarial,Malaria,22,978,7.0,2024-12-28
2024-05-10,Dengue Kit,Dengue Fever,16,984,12.0,2025-09-01
2024-05-10,Antiviral,Viral Fever,11,989,10.0,2025-09-11
2024-05-10,Insulin,Diabetes,24,976,15.0,2025-12-27
2024-05-11,Paracetamol,Painkiller,23,977,2.0,2025-07-26
2024-05-11,Ibuprofen,Painkiller,5,995,3.0,2025-07-25
2024-05-11,Amoxicillin,Antibiotic,23,977,5.0,2025-10-17
2024-05-11,Cetirizine,Antihistamine,15,985,1.5,2025-06-13
2024-05-11,Azithromycin,Antibiotic,9,991,6.0,2024-12-23
2024-05-11,Metformin,Diabetes,10,990,2.5,2025-11-10
2024-05-11,Pantoprazole,Antacid,4,996,2.0,2025-10-31
2024-05-11,Dolo 650,Painkiller,5,995,2.0,2025-03-31
2024-05-11,Cough Syrup,Cold/Flu,5,995,4.0,2025-08-05
2024-05-11,Multivitamin,Supplement,10,990,3.0,2025-06-30
2024-05-11,ORS Sachet,Dehydration,14,986,1.0,2025-07-30
2024-05-11,Antimalarial,Malaria,20,980,7.0,2024-12-25
2024-05-11,Dengue Kit,Dengue Fever,7,993,12.0,2025-06-15
2024-05-11,Antiviral,Viral Fever,13,987,10.0,2026-03-12
2024-05-11,Insulin,Diabetes,22,978,15.0,2025-01-09
2024-05-12,Paracetamol,Painkiller,3,997,2.0,2025-10-28
2024-05-12,Ibuprofen,Painkiller,15,985,3.0,2025-01-04
2024-05-12,Amoxicillin,Antibiotic,11,989,5.0,2026-04-17
2024-05-12,Cetirizine,Antihistamine,14,986,1.5,2025-12-31
2024-05-12,Azithromycin,Antibiotic,11,989,6.0,2025-02-20
2024-05-12,Metformin,Diabetes,10,990,2.5,2025-11-25
2024-05-12,Pantoprazole,Antacid,7,993,2.0,2025-03-18
2024-05-12,Dolo 650,Painkiller,20,980,2.0,2025-01-02
2024-05-12,Cough Syrup,Cold/Flu,10,990,4.0,2026-03-15
2024-05-12,Multivitamin,Supplement,10,990,3.0,2026-04-16
2024-05-12,ORS Sachet,Dehydration,12,988,1.0,2025-07-17
2024-05-12,Antimalarial,Malaria,18,982,7.0,2025-06-24
2024-05-12,Dengue Kit,Dengue Fever,21,979,12.0,2024-11-14
2024-05-12,Antiviral,Viral Fever,14,986,10.0,2026-03-24
2024-05-12,Insulin,Diabetes,11,989,15.0,2026-04-15
2024-05-13,Paracetamol,Painkiller,8,992,2.0,2025-12-02
2024-05-13,Ibuprofen,Painkiller,15,985,3.0,2025-01-19
2024-05-13,Amoxicillin,Antibiotic,10,990,5.0,2025-12-17
2024-05-13,Cetirizine,Antihistamine,7,993,1.5,2025-02-16
2024-05-13,Azithromycin,Antibiotic,9,991,6.0,2025-08-10
2024-05-13,Metformin,Diabetes,5,995,2.5,2025-03-25
2024-05-13,Pantoprazole,Antacid,19,981,2.0,2025-01-17
2024-05-13,Dolo 650,Painkiller,26,974,2.0,2026-05-05
2024-05-13,Cough Syrup,Cold/Flu,15,985,4.0,2025-11-19
2024-05-13,Multivitamin,Supplement,16,984,3.0,2026-02-14
2024-05-13,ORS Sachet,Dehydration,9,991,1.0,2025-08-28
2024-05-13,Antimalarial,Malaria,8,992,7.0,2026-03-28
2024-05-13,Dengue Kit,Dengue Fever,7,993,12.0,2025-09-06
2024-05-13,Antiviral,Viral Fever,7,993,10.0,2025-06-18
2024-05-13,Insulin,Diabetes,11,989,15.0,2026-02-28
2024-05-14,Paracetamol,Painkiller,5,995,2.0,2026-03-29
2024-05-14,Ibuprofen,Painkiller,10,990,3.0,2025-12-11
2024-05-14,Amoxicillin,Antibiotic,9,991,5.0,2026-02-02
2024-05-14,Cetirizine,Antihistamine,19,981,1.5,2026-01-11
2024-05-14,Azithromycin,Antibiotic,12,988,6.0,2024-11-19
2024-05-14,Metformin,Diabetes,6,994,2.5,2026-04-21
2024-05-14,Pantoprazole,Antacid,8,992,2.0,2025-10-24
2024-05-14,Dolo 650,Painkiller,9,991,2.0,2025-06-15
2024-05-14,Cough Syrup,Cold/Flu,17,983,4.0,2025-04-17
2024-05-14,Multivitamin,Supplement,18,982,3.0,2025-11-12
2024-05-14,ORS Sachet,Dehydration,17,983,1.0,2025-09-09
2024-05-14,Antimalarial,Malaria,3,997,7.0,2025-07-18
2024-05-14,Dengue Kit,Dengue Fever,10,990,12.0,2025-08-29
2024-05-14,Antiviral,Viral Fever,8,992,10.0,2026-02-23
2024-05-14,Insulin,Diabetes,12,988,15.0,2025-08-27
2024-05-15,Paracetamol,Painkiller,16,984,2.0,2026-04-30
2024-05-15,Ibuprofen,Painkiller,19,981,3.0,2024-11-24
2024-05-15,Amoxicillin,Antibiotic,11,989,5.0,2025-04-13
2024-05-15,Cetirizine,Antihistamine,6,994,1.5,2026-04-27
2024-05-15,Azithromycin,Antibiotic,5,995,6.0,2025-06-04
2024-05-15,Metformin,Diabetes,8,992,2.5,2026-05-05
2024-05-15,Pantoprazole,Antacid,14,986,2.0,2025-12-27
2024-05-15,Dolo 650,Painkiller,10,990,2.0,2025-02-11
2024-05-15,Cough Syrup,Cold/Flu,15,985,4.0,2025-03-19
2024-05-15,Multivitamin,Supplement,14,986,3.0,2026-03-11
